candle_begin_time,close,每次投入资金,累计投入资金,每次买币数量,累计买币数量,平均持有成本,币市值
2015-06-25,242.05,100,56900,0.4123115058872134,150.96285912620925,376.913900076773,36540.56005149895
2015-06-26,243.29,100,57000,0.41021003740392126,151.37306916361317,376.55311023912026,36827.55399681545
2015-06-27,251.61,100,57100,0.3966456023210524,151.76971476593422,376.2278929499345,38186.777932256715
2015-06-28,248.71,100,57200,0.40127055606931766,152.17098532200353,375.892946207591,37846.4457594355
2015-06-29,256.69,100,57300,0.3887958237562819,152.5597811457598,375.5904706316667,39160.57022230508
2015-06-30,263.07,100,57400,0.37936670848063253,152.93914785424045,375.31267046620013,40233.701626015034
2015-07-01,258.1,100,57500,0.3866718326230143,153.32581968686347,375.01837666631724,39573.39406117947
2015-07-02,254.52,100,57600,0.39211063963539206,153.71793032649887,374.71230504897414,39124.2876267005
2015-07-03,256.09,100,57700,0.38970674372291,154.10763707022178,374.41363125766446,39465.42477731309
2015-07-04,260.58,100,57800,0.3829917875508482,154.49062885777263,374.1327252490629,40257.16806775839
2015-07-05,271.96,100,57900,0.3669657302544492,154.85759458802707,373.89189825680387,42115.07142415984
2015-07-06,269.23,100,58000,0.3706867733907811,155.22828136141786,373.64325296470076,41792.11019093453
2015-07-07,265.72,100,58100,0.37558332078880025,155.60386468220665,373.3840423479132,41347.05892335595
2015-07-08,270.52,100,58200,0.36891911873428956,155.97278380094093,373.1420224843669,42193.75747383054
2015-07-09,269.23,100,58300,0.3706867733907811,156.34347057433172,372.8969287034084,42092.35258272733
2015-07-10,285.36,100,58400,0.3497336697504906,156.6932042440822,372.70282576537187,44713.972763091304
2015-07-11,293.18,100,58500,0.34040521181526706,157.03360945589748,372.53171599822133,46039.113620280026
2015-07-12,311.15,100,58600,0.3207456210830789,157.35435507698057,372.40786866897855,48960.8075822025
2015-07-13,292.65,100,58700,0.3410216982743892,157.69537677525497,372.2366577915492,46149.552013278364
2015-07-14,286.83,100,58800,0.34794128926541856,158.04331806452038,372.04989568742917,45331.56492044638
2015-07-15,285.42,100,58900,0.34966014995445305,158.39297821447482,371.85991869062156,45208.52384197541
2015-07-16,278.94,100,59000,0.35778303577830356,158.75076125025313,371.65176113387565,44281.93734314561
2015-07-17,279.82,100,59100,0.3566578514759488,159.10741910172908,371.4471665347863,44521.43801304583
2015-07-18,277.25,100,59200,0.3599639314697926,159.46738303319887,371.2357905044155,44212.331945954385
2015-07-19,275.04,100,59300,0.36285631180919137,159.83023934500807,371.01865230893867,43959.70902945102
2015-07-20,280.2,100,59400,0.3561741613133476,160.1864135063214,370.8179657674645,44884.23306447126
2015-07-21,275.55,100,59500,0.3621847214661586,160.54859822778755,370.604294629723,44239.16624166686
2015-07-22,277.99,100,59600,0.3590057196302025,160.90760394741775,370.3989030840109,44730.70482134266
2015-07-23,276.51,100,59700,0.36092727206972625,161.26853121948747,370.1900150547532,44592.36156750048
2015-07-24,288.6,100,59800,0.34580734580734573,161.61433856529482,370.01667383516116,46641.898109944086
2015-07-25,289.37,100,59900,0.34488716867678054,161.9592257339716,369.8461741129189,46866.14115063936
2015-07-26,293.01,100,60000,0.3406027098051261,162.29982844377673,369.68615786790537,47555.47273231102
2015-07-27,294.84,100,60100,0.3384886718220052,162.63831711559874,369.5316150946312,47952.28141836313
2015-07-28,295.23,100,60200,0.33804152694509365,162.97635864254383,369.37872769655326,48115.510362038214
2015-07-29,289.92,100,60300,0.34423289183222955,163.32059153437606,369.21247610903936,47349.90589764631
2015-07-30,288.21,100,60400,0.3462752853821866,163.66686681975824,369.0423185440266,47170.42768612252
2015-07-31,284.45,100,60500,0.35085252241167164,164.01771934216993,368.8625853514419,46654.84026688023
2015-08-01,280.31,100,60600,0.3560343904962363,164.37375373266616,368.67199673835097,46075.60690880365
2015-08-02,282.44,100,60700,0.35334938393995186,164.72710311660612,368.4882381318393,46525.52300425423
2015-08-03,281.28,100,60800,0.354806598407281,165.0819097150134,368.30201507216105,46434.23956463897
2015-08-04,285.47,100,60900,0.349598907065541,165.43150862207895,368.12817888956926,47225.73276634488
2015-08-05,282.41,100,61000,0.35338691972663855,165.78489554180558,367.9466684865617,46819.31234996132
2015-08-06,279.08,100,61100,0.3576035545363337,166.1424990963419,367.75659648991814,46367.048647807096
2015-08-07,280.19,100,61200,0.3561868731931903,166.4986859695351,367.57046846122256,46651.26682180404
2015-08-08,261.34,100,61300,0.38187801331598686,166.8805639828511,367.32857642007536,43612.5665912783
2015-08-09,265.58,100,61400,0.37578130883349653,167.2563452916846,367.1011697219752,44419.940182565595
2015-08-10,265.1,100,61500,0.37646171256129757,167.6328070042459,366.8732934743632,44439.45713682559
2015-08-11,271.96,100,61600,0.3669657302544492,167.99977273450034,366.66716268330913,45689.21819287471
2015-08-12,267.09,100,61700,0.3736568197985698,168.37342955429892,366.447367398324,44970.85929965769
2015-08-13,264.47,100,61800,0.3773584905660377,168.75078804486495,366.22051201070263,44629.52091422544
2015-08-14,266.09,100,61900,0.37506106956292984,169.12584911442787,365.9996406470039,45002.6971908581
2015-08-15,262.2,100,62000,0.38062547673531655,169.50647459116317,365.7677392532605,44444.59763780298
2015-08-16,259.9,100,62100,0.3839938437860716,169.89046843494924,365.52962960236925,44154.532746243305
2015-08-17,258.49,100,62200,0.38608843669000736,170.27655687163926,365.2881003865297,44014.787185750036
2015-08-18,214.0,100,62300,0.4663551401869159,170.74291201182618,364.8760540975482,36538.9831705308
2015-08-19,226.32,100,62400,0.4409685401201838,171.18388055194637,364.52030295612144,38742.3358465165
2015-08-20,235.54,100,62500,0.4237072259488834,171.60758777789525,364.20300995601207,40420.45122520545
2015-08-21,232.17,100,62600,0.4298574320540983,172.03744520994934,363.87427122975953,39941.933654393935
2015-08-22,230.27,100,62700,0.43340426455899594,172.47084947450833,363.5396949167763,39714.86250849503
2015-08-23,228.53,100,62800,0.43670415262766377,172.907553627136,363.19986422006843,39514.56323040939
2015-08-24,210.5,100,62900,0.4741092636579572,173.38166289079396,362.7834625142461,36496.84003851213
2015-08-25,222.68,100,63000,0.44817675588288125,173.82983964667685,362.4233913351849,38708.428692522
2015-08-26,226.12,100,63100,0.4413585706704405,174.2711982173473,362.07933752370855,39406.20334090657
2015-08-27,225.76,100,63200,0.44206236711552094,174.7132605844628,361.7355648253545,39443.26570954832
2015-08-28,231.83,100,63300,0.4304878574817754,175.14374844194458,361.41741034497863,40603.575201296015
2015-08-29,230.75,100,63400,0.4325027085590466,175.57625115050362,361.09667215558466,40514.21995297871
2015-08-30,229.99,100,63500,0.4339319100830471,176.01018306058668,360.7745807419669,40480.58200210433
2015-08-31,231.35,100,63600,0.4313810244218716,176.44156408500857,360.4592848052394,40819.75585106673
2015-09-01,228.24,100,63700,0.4372590255871013,176.87882311059568,360.13355855590913,40370.822586762355
2015-09-02,229.71,100,63800,0.43446084193113055,177.3132839525268,359.8151169377787,40730.63445673493
2015-09-03,227.25,100,63900,0.43916391639163915,177.75244786891844,359.4887202179198,40394.24377821171
2015-09-04,230.89,100,64000,0.4322404608255014,178.18468832974395,359.17788784164924,41141.06268845458
2015-09-05,235.84,100,64100,0.423168249660787,178.60785657940474,358.88678822760903,42122.876895686815
2015-09-06,240.97,100,64200,0.4141594389343072,179.02201601833906,358.6151101852374,43138.935199939166
2015-09-07,240.85,100,64300,0.4143657878347519,179.4363818061738,358.3442741810103,43217.25255801696
2015-09-08,244.2,100,64400,0.4086814086814087,179.84506321485523,358.08600385690517,43918.164437067644
2015-09-09,239.07,100,64500,0.41745095578700797,180.26251417064225,357.8114967316069,43095.35926277544
2015-09-10,239.49,100,64600,0.41671886091277294,180.67923303155501,357.5397067836669,43270.869518727115
2015-09-11,240.6,100,64700,0.4147963424771405,181.09402937403215,357.2729604815873,43571.223467392134
2015-09-12,235.77,100,64800,0.42329388811129487,181.51732326214344,356.9907204196551,42796.33930551556
2015-09-13,230.96,100,64900,0.4321094561828888,181.94943271832634,356.6925108278347,42023.04098062465
2015-09-14,230.89,100,65000,0.4322404608255014,182.38167317915185,356.39545830984395,42110.10452033437
2015-09-15,230.93,100,65100,0.4321655913047244,182.81383877045658,356.0999563153444,42217.19978726154
2015-09-16,228.99,100,65200,0.43582689200401764,183.24966566246061,355.7987391916779,41962.34094004686
2015-09-17,233.61,100,65300,0.4272077393947176,183.67687340185535,355.51563346319676,42908.75439540743
2015-09-18,228.34,100,65400,0.43706753087501093,184.11394093273034,355.21481789309576,42040.57727257965
2015-09-19,232.09,100,65500,0.4300056012753673,184.5439465340057,354.92900867344565,42830.80455107738
2015-09-20,232.12,100,65600,0.42995002584869896,184.9738965598544,354.6446348378294,42936.140869473405
2015-09-21,227.22,100,65700,0.4392218994806795,185.4131184593351,354.3438595171968,42129.56877633012
2015-09-22,231.11,100,65800,0.43182899917788065,185.84494745851296,354.05858969982944,42950.62580713693
2015-09-23,230.54,100,65900,0.43289667736618376,186.27784413587915,353.77261480398965,42944.49418708558
2015-09-24,234.65,100,66000,0.4253142978904752,186.70315843376963,353.5023218335784,43809.89612648405
2015-09-25,235.26,100,66100,0.424211510669047,187.12736994443867,353.2353392217623,44023.58505312864
2015-09-26,234.63,100,66200,0.4253505519328304,187.5527204963715,352.96742070601283,44005.49481006365
2015-09-27,233.37,100,66300,0.42764708402965246,187.98036758040115,352.6964057650478,43868.978382238216
2015-09-28,240.43,100,66400,0.41508963107765257,188.3954572114788,352.4501120293165,45295.91977735585
2015-09-29,236.8,100,66500,0.4214527027027027,188.8169099141815,352.1930320235866,44711.844267678185
2015-09-30,236.49,100,66600,0.4220051587804981,189.23891507296202,351.93606967320665,44753.11102560479
2015-10-01,238.48,100,66700,0.4184837302918484,189.65739880325387,351.6867805889978,45229.49646659998
2015-10-02,237.86,100,66800,0.4195745396451694,190.07697334289904,351.43657238003647,45211.70887934197
2015-10-03,239.79,100,66900,0.41619750615121565,190.49317084905024,351.19369215084674,45678.357437893756
2015-10-04,239.5,100,67000,0.41670146137787056,190.9098723104281,350.95094449099497,45722.91441834754
2015-10-05,242.0,100,67100,0.41239669421487607,191.32226900464298,350.7171452078672,46299.9890991236
2015-10-06,247.36,100,67200,0.4034605433376455,191.72572954798062,350.50068740608316,47425.27646098849
2015-10-07,244.0,100,67300,0.40901639344262297,192.13474594142323,350.2750097086447,46880.87800970727
2015-10-08,243.0,100,67400,0.41069958847736626,192.5454455299006,350.04723074342144,46788.543263765845
2015-10-09,244.82,100,67500,0.4076464341148599,192.95309196401547,349.825956728324,47238.77597463027
2015-10-10,246.01,100,67600,0.4056745660745498,193.35876653009,349.60918097023676,47568.190154067444
2015-10-11,247.99,100,67700,0.4024355820799226,193.76120211216994,349.39915350446637,48050.840511797025
2015-10-12,246.17,100,67800,0.4054108949100215,194.16661300707997,349.1846458563285,47797.995123952875
2015-10-13,251.25,100,67900,0.39721393034825875,194.56382693742825,348.98573423844425,48884.16151802885
2015-10-14,253.5,100,68000,0.3936883629191322,194.95751530034738,348.79394054258773,49421.73012863806
2015-10-15,255.19,100,68100,0.39108115521768094,195.34859645556506,348.6075724915196,49851.00832949565
2015-10-16,263.45,100,68200,0.3788195103435187,195.7274159659086,348.44377658303597,51564.38773621862
2015-10-17,272.9,100,68300,0.36570172224257974,196.09311768815118,348.3039119639995,53513.81181709645
2015-10-18,265.01,100,68400,0.3765895626580129,196.4697072508092,348.1452736766282,52066.437118536945
2015-10-19,265.1,100,68500,0.37646171256129757,196.8461689633705,347.9874683908459,52183.91939218953
2015-10-20,270.97,100,68600,0.36830645458906885,197.21447541795956,347.84464910405285,53439.20640400451
2015-10-21,267.8,100,68700,0.3726661687826736,197.58714158674223,347.6946902935998,52913.83651692957
2015-10-22,275.83,100,68800,0.3618170612333684,197.94895864797562,347.56434421234377,54600.261263871114
2015-10-23,279.21,100,68900,0.35743705454675695,198.30639570252237,347.4421475712577,55369.12874410127
2015-10-24,284.19,100,69000,0.35117351067947505,198.65756921320184,347.33134142977616,56456.49459469983
2015-10-25,284.79,100,69100,0.3504336528670248,199.00800286606886,347.2222172216052,56675.489136227756
2015-10-26,287.22,100,69200,0.3474688392173247,199.3554717052862,347.118638922039,57258.87858319231
2015-10-27,295.29,100,69300,0.3379728402587287,199.6934445455449,347.0319226437824,58967.47723985396
2015-10-28,304.5,100,69400,0.3277504105090312,200.02119495605393,346.96323064787043,60906.45386411842
2015-10-29,314.88,100,69500,0.3169461382113821,200.33814109426532,346.91347149566536,63082.473867762266
2015-10-30,328.19,100,69600,0.30409214174715865,200.6422332360125,346.88609111587465,65848.77452572694
2015-10-31,316.0,100,69700,0.3158227848101266,200.95805602082262,346.8385462127376,63502.74570257995
2015-11-01,330.23,100,69800,0.3022136086969687,201.2602696295196,346.8146004598325,66462.17883975626
2015-11-02,365.33,100,69900,0.2731776749787863,201.5334473044984,346.84069039114667,73626.2143037524
2015-11-03,405.0,100,70000,0.24641975308641975,201.77986705758482,346.91270750031316,81720.84615832186
2015-11-04,409.24,100,70100,0.24386667969895415,202.02373373728378,346.9889339396114,82676.19279464602
2015-11-05,387.14,100,70200,0.25778788035336053,202.28152161763714,347.0410912406306,78311.26827905203
2015-11-06,375.56,100,70300,0.2657365001597614,202.5472581177969,347.07949469804777,76068.64825871981
2015-11-07,384.99,100,70400,0.2592275124029195,202.80648563019983,347.12893811674417,78078.46890277063
2015-11-08,374.1,100,70500,0.2667735899492114,203.07325922014905,347.1653543688481,75969.70627425777
2015-11-09,381.1,100,70600,0.2618735240094463,203.3351327441585,347.21004209749987,77491.01908879881
2015-11-10,340.18,100,70700,0.29337409606678816,203.6285068402253,347.20089587198083,69270.34545690785
2015-11-11,314.45,100,70800,0.3173795515980283,203.94588639182334,347.1509097466088,64130.783975908846
2015-11-12,336.84,100,70900,0.29628310176938605,204.2421694935927,347.1369314955509,68796.93237222177
2015-11-13,338.53,100,71000,0.2948040055534222,204.53697349914614,347.12550393876046,69241.90163866594
2015-11-14,333.37,100,71100,0.2993670696223415,204.8363405687685,347.1063767424122,68286.29085541035
2015-11-15,320.52,100,71200,0.31136902533383254,205.14770959410234,347.0669993872887,65753.94387910167
2015-11-16,332.1,100,71300,0.30051189400782896,205.44822148811016,347.0460804360203,68229.3543562014
2015-11-17,336.29,100,71400,0.29676767076035565,205.7449891588705,347.0315378853136,69189.98240423657
2015-11-18,335.94,100,71500,0.29707685896291003,206.0420660178334,347.0165164904312,69217.77165803095
2015-11-19,326.5,100,71600,0.30566615620214393,206.34773217403554,346.9870942880628,67372.5345548226
2015-11-20,322.2,100,71700,0.3097454996896338,206.65747767372517,346.9509103038669,66585.03930647425
2015-11-21,327.84,100,71800,0.3044167886774036,206.96189446240257,346.92376674703974,67850.38748055405
2015-11-22,324.66,100,71900,0.30739850920963463,207.2692929716122,346.89171255988936,67292.04865616362
2015-11-23,323.63,100,72000,0.30837685010660326,207.5776698217188,346.85811851456987,67178.36128440285
2015-11-24,320.1,100,72100,0.31177756950952823,207.88944739122834,346.8189506719627,66545.4121099322
2015-11-25,329.85,100,72200,0.30256177050174315,208.19200916173008,346.7952506472656,68672.13422199668
2015-11-26,354.0,100,72300,0.28192090395480224,208.4739300656849,346.8059530379654,73799.77124325246
2015-11-27,358.9,100,72400,0.278071886319309,208.7520019520042,346.82302120698245,74921.09350057431
2015-11-28,358.6,100,72500,0.27830451756832125,209.03030646957254,346.83965796392044,74958.26789998871
2015-11-29,373.89,100,72600,0.26692342667629515,209.29722989624884,346.8751117059155,78254.14128590848
2015-11-30,376.88,100,72700,0.26480577372107833,209.5620356699699,346.9139807101896,78979.74000329826
2015-12-01,362.59,100,72800,0.27524200888055383,209.83727767885046,346.9354959485234,76084.89851357439
2015-12-02,359.12,100,72900,0.27790153709066606,210.1151792159411,346.9525632180942,75456.56316002877
2015-12-03,360.53,100,73000,0.276814689484925,210.39199390542603,346.9713777835789,75852.62556272325
2015-12-04,363.17,100,73100,0.27480243412176114,210.6667963395478,346.9934572991708,76507.86042663358
2015-12-05,389.79,100,73200,0.2560353010595449,210.92283164060734,347.0463554402015,82215.61054519234
2015-12-06,390.6,100,73300,0.25550435227854584,211.17833599288588,347.09999799633476,82486.25803882122
2015-12-07,396.7,100,73400,0.2515754978573229,211.4299114907432,347.15996181653605,83874.24588837782
2015-12-08,422.0,100,73500,0.23649289099526066,211.66640438173846,347.24452477325315,89323.22264909363
2015-12-09,418.73,100,73600,0.23833974159959878,211.90474412333805,347.32587184155494,88730.87350676535
2015-12-10,414.94,100,73700,0.24051670120981347,212.14526082454788,347.4034711572118,88027.55452653789
2015-12-11,457.0,100,73800,0.21838074398249452,212.36364156853037,347.5171147702538,97050.18419681837
2015-12-12,435.61,100,73900,0.22910401505934208,212.5927455835897,347.6129902604938,92607.52590366751
2015-12-13,433.36,100,74000,0.23029352039874468,212.82303910398844,347.70671592487935,92228.99222610443
2015-12-14,442.59,100,74100,0.22549086061591994,213.04852996460434,347.8080792780448,94293.14887703423
2015-12-15,466.01,100,74200,0.21415849445290874,213.26268845905724,347.927715514311,99382.54544880526
2015-12-16,454.94,100,74300,0.21936958719831187,213.48205804625556,348.0386158910894,97121.52748756351
2015-12-17,455.57,100,74400,0.2190662247294598,213.70112427098502,348.1497828044022,97355.82118413264
2015-12-18,463.52,100,74500,0.21530894028305142,213.91643321126807,348.2668389782955,99154.54512208697
2015-12-19,462.44,100,74600,0.21581178098780382,214.13224499225586,348.3828416532873,99023.3153742188
2015-12-20,442.62,100,74700,0.22547557724458903,214.35772056950046,348.48289952672957,94879.0142784723
2015-12-21,437.52,100,74800,0.22810385810934358,214.5858244276098,348.5784776302112,93885.58990356783
2015-12-22,435.65,100,74900,0.22908297945598532,214.8149074070658,348.6722635038892,93584.11441188821
2015-12-23,442.62,100,75000,0.22547557724458903,215.04038298431038,348.77170026930287,95181.17431651546
2015-12-24,456.13,100,75100,0.2187972727073422,215.25918025701773,348.8817522687358,98186.1698906335
2015-12-25,455.47,100,75200,0.21911432147012974,215.47829457848786,348.9910672771193,98143.89883166387
2015-12-26,416.51,100,75300,0.23961009339511657,215.717904671883,349.0669915162342,89848.66447488598
2015-12-27,422.32,100,75400,0.2363136957757151,215.9542183676587,349.1480767077801,91201.78550102962
2015-12-28,420.24,100,75500,0.23748334285170378,216.19170171051042,349.2270952244856,90852.4007268249
2015-12-29,431.79,100,75600,0.23113087380439565,216.42283258431482,349.31619320039846,93449.2148815813
2015-12-30,423.55,100,75700,0.23562743477747608,216.6584600190923,349.3978494692946,91765.69074108655
2015-12-31,429.02,100,75800,0.23262318773017576,216.8910832068225,349.48416910122035,93050.61251739098
