candle_begin_time,close,每次投入资金,累计投入资金,每次买币数量,累计买币数量,平均持有成本,币市值,盈亏PnL,总收益率
2014-08-16,519.01,100,50300,0.1922891659120248,241.47040495584613,208.30710086065233,125325.5548761337,75025.5548761337,149.156%
2014-08-17,497.4,100,50400,0.20064334539605952,241.6710483012422,208.5479429756789,120207.17942503786,69807.17942503786,138.506%
2014-08-18,467.04,100,50500,0.21368619390202123,241.88473449514422,208.77712727676817,112969.84639861216,62469.846398612164,123.703%
2014-08-19,487.0,100,50600,0.20492813141683777,242.08966262656105,209.01346819609464,117897.66569913524,67297.66569913524,132.999%
2014-08-20,511.0,100,50700,0.19530332681017612,242.28496595337123,209.2577217925995,123807.6176021727,73107.6176021727,144.196%
2014-08-21,517.47,100,50800,0.19286142191817882,242.4778273752894,209.50369173910275,125475.001331891,74675.001331891,146.998%
2014-08-22,514.13,100,50900,0.19411432906074338,242.67194170435013,209.74818779013202,124764.92538845753,73864.92538845753,145.118%
2014-08-23,499.5,100,51000,0.19979979979979978,242.87174150414992,209.98737722283994,121314.43488132289,70314.43488132289,137.871%
2014-08-24,510.82,100,51100,0.1953721467444501,243.06711365089438,210.23000286823034,124163.54299514987,73063.54299514987,142.981%
2014-08-25,501.76,100,51200,0.19889987244897958,243.26601352334336,210.46918662596877,122061.15494547276,70861.15494547276,138.401%
2014-08-26,513.34,100,51300,0.1944130595706549,243.460426582914,210.7118627861643,124977.97538207308,73677.97538207308,143.622%
2014-08-27,508.35,100,51400,0.19632143208419395,243.65674801499821,210.95249944334023,123862.90785342435,72462.90785342435,140.978%
2014-08-28,505.87,100,51500,0.19728388716468656,243.8540319021629,211.1919150906736,123358.43911834715,71858.43911834715,139.531%
2014-08-29,508.52,100,51600,0.19625580114843075,244.0502877033113,211.43183433870578,124104.45230288786,72504.45230288786,140.513%
2014-08-30,499.15,100,51700,0.19993989782630472,244.25022760113762,211.66817532889456,121917.50110710783,70217.50110710783,135.817%
2014-08-31,477.81,100,51800,0.20886963437349573,244.4590972355111,211.89638915378978,116805.00125009957,65005.001250099565,125.492%
2014-09-01,472.6,100,51900,0.2111722386796445,244.67026947419075,212.12221702103744,115631.16935350256,63731.169353502555,122.796%
2014-09-02,475.45,100,52000,0.20990640445893363,244.88017587864968,212.3487530724765,116428.27962150399,64428.279621503985,123.901%
2014-09-03,474.14,100,52100,0.2104863542413633,245.09066223289105,212.57439808332364,116207.28659110295,64107.28659110295,123.047%
2014-09-04,489.68,100,52200,0.2038065675543212,245.29446880044537,212.80545075179137,120115.7954822021,67915.7954822021,130.107%
2014-09-05,481.9,100,52300,0.20709690807221415,245.50156570851757,213.03326457027754,118307.20451493461,66007.20451493461,126.209%
2014-09-06,482.61,100,52400,0.20679223389486334,245.70835794241245,213.26095880011204,118581.31062658767,66181.31062658767,126.3%
2014-09-07,479.88,100,52500,0.2079686588313745,245.9163266012438,213.48724879551963,118010.32680940488,65510.32680940488,124.782%
2014-09-08,471.1,100,52600,0.21184461897686266,246.12817122022068,213.70979087532683,115950.98146184596,63350.981461845964,120.439%
2014-09-09,473.06,100,52700,0.21096689637678095,246.33913811659747,213.93271245049166,116533.1926774376,63833.192677437604,121.126%
2014-09-10,478.12,100,52800,0.208734208985192,246.54787232558266,214.1571918749886,117879.46871630759,65079.46871630759,123.257%
2014-09-11,477.38,100,52900,0.209057773681344,246.756930099264,214.38101040858177,117796.82329078665,64896.82329078665,122.678%
2014-09-12,474.37,100,53000,0.21038429917574888,246.96731439843975,214.6032973193105,117153.88493118787,64153.88493118787,121.045%
2014-09-13,478.69,100,53100,0.2084856587770791,247.17580005721683,214.8268559774391,118320.58372938912,65220.58372938912,122.826%
2014-09-14,476.5,100,53200,0.20944386149003147,247.38524391870686,215.04920486478986,117879.06872726382,64679.06872726382,121.577%
2014-09-15,474.77,100,53300,0.21020704762305958,247.59545096632993,215.27051402591468,117550.89225528446,64250.89225528446,120.546%
2014-09-16,466.5,100,53400,0.21393354769560557,247.80938451402554,215.48820721508093,115603.07787579291,62203.07787579291,116.485%
2014-09-17,458.3,100,53500,0.21776129173030764,248.02714580575585,215.70219592777514,113670.8409227779,60170.840922777905,112.469%
2014-09-18,424.99,100,53600,0.23482905480128943,248.26197486055713,215.90096522073446,105508.85669598817,51908.85669598817,96.845%
2014-09-19,393.3,100,53700,0.25375031782354435,248.51572517838068,216.08290566504388,97741.23471265713,44041.234712657126,82.013%
2014-09-20,408.4,100,53800,0.2443682664054848,248.76009344478615,216.27263141361234,101593.62216285066,47793.62216285066,88.836%
2014-09-21,399.21,100,53900,0.24999373763182287,249.01008718241798,216.4570946096426,99407.31690409308,45507.31690409308,84.429%
2014-09-22,404.99,100,54000,0.2464258376750043,249.25651302009297,216.64428883207145,100946.39520800745,46946.39520800745,86.938%
2014-09-23,438.65,100,54100,0.22751624301835177,249.48402926311132,216.84754795644636,109436.16943626378,55336.16943626378,102.285%
2014-09-24,424.51,100,54200,0.23509457963298863,249.71912384274432,217.04384976991741,106008.26526248339,51808.265262483386,95.587%
2014-09-25,409.86,100,54300,0.24349777972966377,249.962621622474,217.23247919047236,102449.6800981872,48149.68009818719,88.673%
2014-09-26,404.01,100,54400,0.2470235885250365,250.209645210999,217.4176777003344,101087.1987616957,46687.198761695705,85.822%
2014-09-27,399.8,100,54500,0.2496248124062031,250.45927002340522,217.60025091068508,100133.6161553574,45633.616155357406,83.731%
2014-09-28,376.7,100,54600,0.26493230687549774,250.72420233028072,217.76916425513258,94447.80701781674,39847.80701781674,72.981%
2014-09-29,373.64,100,54700,0.2671020233379724,250.9913043536187,217.93583702379513,93780.39095868608,39080.39095868608,71.445%
2014-09-30,387.0,100,54800,0.25788113695090437,251.2491854905696,218.1101598120678,97233.43478485044,42433.43478485044,77.433%
2014-10-01,383.63,100,54900,0.2601464953210124,251.5093319858906,218.2821590217568,96486.52502974721,41586.52502974721,75.75%
2014-10-02,371.39,100,55000,0.26872021325291473,251.77805219914353,218.4463638494503,93507.85080623992,38507.85080623992,70.014%
2014-10-03,359.74,100,55100,0.27742258297659417,252.05547478212011,218.60267089072008,90674.43649811989,35574.43649811989,64.563%
2014-10-04,328.25,100,55200,0.304036557501904,252.35951133962203,218.73556382708549,82837.00959723094,27637.009597230935,50.067%
2014-10-05,319.9,100,55300,0.31197249140356365,252.6714838310256,218.861262701817,80829.60767754508,25529.60767754508,46.166%
2014-10-06,327.56,100,55400,0.30467700573940654,252.976160836765,218.99296683432286,82864.87124369074,27464.871243690737,49.576%
2014-10-07,335.97,100,55500,0.29705033187486973,253.27321116863985,219.1309524758455,85092.20075632793,29592.200756327933,53.319%
2014-10-08,352.9,100,55600,0.28279965996032874,253.55601082860017,219.28093843369666,89479.91622141299,33879.91622141299,60.935%
2014-10-09,364.0,100,55700,0.27417582417582415,253.83018665277598,219.43804531095492,92394.18794161045,36694.18794161045,65.878%
2014-10-10,359.1,100,55800,0.27791701475912,254.1081036675351,219.59158009776223,91250.22002701186,35450.22002701186,63.531%
2014-10-11,360.66,100,55900,0.2767149115510453,254.38481857908613,219.74581782136167,91746.4286687332,35846.428668733206,64.126%
2014-10-12,378.05,100,56000,0.2639862452056606,254.6488048242918,219.91071208302006,96269.98066382352,40269.98066382352,71.911%
2014-10-13,391.2,100,56100,0.2551124744376278,254.90391729872943,220.08292612566936,99718.41244726295,43618.41244726295,77.751%
2014-10-14,399.0,100,56200,0.25012531328320803,255.15404261201263,220.25910083446237,101806.46300219304,45606.463002193035,81.15%
2014-10-15,394.2,100,56300,0.25317097919837644,255.40721359121102,220.43230184606412,100681.52359765538,44381.52359765538,78.83%
2014-10-16,381.6,100,56400,0.26153039832285113,255.66874398953388,220.59794685856792,97563.19270640613,41163.19270640613,72.984%
2014-10-17,382.48,100,56500,0.26092867600920305,255.92967266554308,220.76377237365506,97887.98120111693,41387.98120111693,73.253%
2014-10-18,390.9,100,56600,0.2553082629828601,256.18498092852593,220.93410704584224,100142.70904496078,43542.70904496078,76.931%
2014-10-19,388.02,100,56700,0.2572032369465492,256.4421841654725,221.10246870855545,99504.69629988664,42804.69629988664,75.493%
2014-10-20,380.55,100,56800,0.2622520036788858,256.7044361691514,221.26614112181733,97688.87318417056,40888.87318417056,71.987%
2014-10-21,384.0,100,56900,0.2598958333333333,256.96433200248475,221.43150979977173,98674.30348895414,41774.303488954145,73.417%
2014-10-22,378.8,100,57000,0.26346356916578667,257.2277955716505,221.59347077296206,97437.88896254121,40437.88896254121,70.944%
2014-10-23,357.87,100,57100,0.27887221616788216,257.5066677878184,221.7418309612454,92153.91120122657,35053.91120122657,61.39%
2014-10-24,356.58,100,57200,0.27988109260194066,257.78654888042036,221.8890017668587,91921.52759978028,34721.52759978028,60.702%
2014-10-25,344.62,100,57300,0.28959433579014565,258.0761432162105,222.02749655939846,88938.20047517045,31638.20047517045,55.215%
2014-10-26,353.01,100,57400,0.2827115379167729,258.35885475412726,222.17159947788878,91203.25931675447,33803.25931675447,58.891%
2014-10-27,349.01,100,57500,0.28595169192859804,258.64480644605584,222.3126023293743,90269.62389773794,32769.62389773794,56.991%
2014-10-28,352.7,100,57600,0.28296002268216613,258.927766468738,222.45586398689463,91323.8232335239,33723.8232335239,58.548%
2014-10-29,333.58,100,57700,0.29917860783020567,259.2269450765682,222.58488593057746,86472.92433864162,28772.92433864162,49.866%
2014-10-30,345.08,100,57800,0.2892082995247479,259.516153376093,222.722166801832,89553.83420702216,31753.834207022155,54.937%
2014-10-31,336.82,100,57900,0.29630069473309184,259.81245407082605,222.8530583996416,87510.03078013562,29610.030780135625,51.14%
2014-11-01,325.9,100,58000,0.3062289045719546,260.11868297539803,222.97514094935514,84772.67878168222,26772.678781682218,46.16%
2014-11-02,323.82,100,58100,0.3081959113087518,260.4268788867068,223.09525133646125,84331.43192109339,26231.43192109339,45.149%
2014-11-03,325.0,100,58200,0.3070769230769231,260.7339558097837,223.21603574510766,84738.5356381797,26538.535638179703,45.599%
2014-11-04,329.66,100,58300,0.3027361523994418,261.03669196218317,223.34024983907634,86053.3558722533,27753.355872253305,47.604%
2014-11-05,338.62,100,58400,0.2947256511724056,261.3314176133556,223.47102592312044,88492.04463223448,30092.04463223448,51.527%
2014-11-06,350.48,100,58500,0.28475233964848207,261.6161699530041,223.6100314843259,91691.23524512888,33191.235245128875,56.737%
2014-11-07,341.84,100,58600,0.29194945003510414,261.90811940303917,223.7425862686715,89530.6715367349,30930.671536734895,52.783%
2014-11-08,345.0,100,58700,0.28927536231884055,262.197394765358,223.87712910927652,90458.10119404852,31758.10119404852,54.102%
2014-11-09,362.61,100,58800,0.2752268277212432,262.4726215930793,224.0233653442139,95175.19731586648,36375.19731586648,61.863%
2014-11-10,366.07,100,58900,0.27262545414811373,262.7452470472274,224.1715146588854,96183.15258657854,37283.15258657854,63.299%
2014-11-11,367.65,100,59000,0.27145382836937304,263.01670087559677,224.32035609748667,96698.09007691314,37698.09007691314,63.895%
2014-11-12,433.56,100,59100,0.23018728665005997,263.2468881622468,224.50407832959806,114133.32083162373,55033.32083162373,93.119%
2014-11-13,417.65,100,59200,0.23895606368969233,263.4858442259365,224.68000197094682,110044.86284096236,50844.86284096236,85.887%
2014-11-14,399.99,100,59300,0.24950623765594138,263.73535046359245,224.84661193792493,105491.50283193235,46191.50283193235,77.895%
2014-11-15,375.34,100,59400,0.2658922576863644,264.0012427212788,224.9989408675321,99090.22644300478,39690.22644300478,66.819%
2014-11-16,391.65,100,59500,0.2548193540150645,264.25606207529387,225.16039758076317,103495.88671178884,43995.886711788844,73.943%
2014-11-17,387.5,100,59600,0.2575483870967742,264.51361046239066,225.3192185302469,102499.02405417638,42899.02405417638,71.978%
2014-11-18,372.85,100,59700,0.26766796298779666,264.78127842537845,225.46911305447472,98723.69966090236,39023.69966090236,65.366%
2014-11-19,375.26,100,59800,0.26594894206683367,265.04722736744526,225.6201681261013,99461.6225419075,39661.622541907505,66.324%
2014-11-20,356.77,100,59900,0.279732040250021,265.32695940769526,225.75919210666808,94660.69930788343,34760.699307883435,58.031%
2014-11-21,350.46,100,60000,0.28476858985333564,265.6117279975486,225.89363975883532,93086.28619402088,33086.28619402088,55.144%
2014-11-22,352.81,100,60100,0.2828718006859216,265.89459979823454,226.02941182560656,93810.27375481513,33710.273754815134,56.09%
2014-11-23,368.25,100,60200,0.27101154107264086,266.1656113393072,226.174973157059,98015.48637569987,37815.48637569987,62.816%
2014-11-24,376.05,100,60300,0.26539024065948674,266.4310015799667,226.32501338963567,100191.37814414647,39891.37814414647,66.155%
2014-11-25,377.02,100,60400,0.26470744257599066,266.69570902254264,226.4753348352322,100549.61621567902,40149.61621567902,66.473%
2014-11-26,369.99,100,60500,0.26973701991945725,266.9654460424621,226.62108859727562,98774.54538125054,38274.545381250544,63.264%
2014-11-27,370.0,100,60600,0.2697297297297297,267.2351757721918,226.76655430892558,98877.01503571095,38277.01503571095,63.163%
2014-11-28,377.43,100,60700,0.26441989243038444,267.4995956646222,226.9162308420932,100962.37239169834,40262.37239169834,66.33%
2014-11-29,376.28,100,60800,0.26522802168597853,267.76482368630815,227.0649264640841,100754.54785668402,39954.54785668402,65.715%
2014-11-30,379.89,100,60900,0.2627076258917055,268.02753131219987,227.21546440340623,101820.97887019161,40920.97887019161,67.194%
2014-12-01,382.0,100,61000,0.2612565445026178,268.28878785670247,227.3669372742521,102486.31696126034,41486.31696126034,68.01%
2014-12-02,384.5,100,61100,0.259557867360208,268.5483457240627,227.51955457130663,103256.83893090211,42156.838930902115,68.996%
2014-12-03,376.0,100,61200,0.2654255319148936,268.8137712559776,227.66690751763002,101073.97799224757,39873.97799224757,65.154%
2014-12-04,370.99,100,61300,0.2690099463597401,269.08278120233734,227.8109350813694,99827.02099825513,38527.02099825513,62.85%
2014-12-05,378.18,100,61400,0.2638954994975937,269.34667670183495,227.95900343693273,101861.52619509994,40461.52619509994,65.898%
2014-12-06,376.69,100,61500,0.26493934004088243,269.61161604187583,228.1058987845979,101559.9996468142,40059.999646814205,65.138%
2014-12-07,376.02,100,61600,0.26541141428647413,269.8770274561623,228.25210645246955,101479.15986406614,39879.15986406614,64.739%
2014-12-08,362.11,100,61700,0.27560685979398525,270.1526343159563,228.3894071817154,97824.97041215093,36124.97041215093,58.549%
2014-12-09,351.99,100,61800,0.2835307821244922,270.4361650980808,228.51973210604658,95190.82575287345,33390.825752873454,54.03%
2014-12-10,345.08,100,61900,0.2892082995247479,270.72537339760555,228.6449889168293,93421.91185204571,31521.911852045712,50.924%
2014-12-11,348.53,100,62000,0.2863455082776232,271.0117189058832,228.77239497355953,94455.71439026746,32455.714390267458,52.348%
2014-12-12,352.29,100,62100,0.2832893354906469,271.2950082413738,228.9021106674732,95574.51845335358,33474.51845335358,53.904%
2014-12-13,346.56,100,62200,0.28797322253000923,271.5829814639038,229.0276057237667,94119.79805613052,31919.798056130516,51.318%
2014-12-14,353.65,100,62300,0.2821999151703662,271.86518137907416,229.15770119577115,96145.12139470957,33845.12139470957,54.326%
2014-12-15,346.01,100,62400,0.2884309702031733,272.15361234927735,229.28227724538485,94167.87140897346,31767.871408973457,50.91%
2014-12-16,325.1,100,62500,0.30698246693325126,272.46059481621063,229.39096951674654,88576.93937475009,26076.939374750087,41.723%
2014-12-17,318.86,100,62600,0.31299002697108447,272.7735848431817,229.4943626450813,86976.58526309692,24376.585263096917,38.94%
2014-12-18,311.77,100,62700,0.32010777175481925,273.0936926149365,229.5915346840592,85142.42054655876,22442.42054655876,35.793%
2014-12-19,318.47,100,62800,0.31337331616792785,273.40706593110446,229.69413678512942,87071.94828707885,24271.94828707885,38.65%
2014-12-20,329.66,100,62900,0.3027361523994418,273.7098020835039,229.80543451933207,90231.17335484791,27331.17335484791,43.452%
2014-12-21,320.79,100,63000,0.3111069547055706,274.0209090382095,229.90946282575567,87903.16741036723,24903.167410367227,39.529%
2014-12-22,332.63,100,63100,0.30003306977722993,274.3209421079867,230.0225404415556,91247.37497337961,28147.374973379614,44.608%
2014-12-23,335.7,100,63200,0.29728924635090853,274.6182313543376,230.13767035173123,92189.34026565112,28989.340265651117,45.869%
2014-12-24,322.61,100,63300,0.3093518489817426,274.92758320331933,230.2424488021897,88694.38761722285,25394.38761722285,40.118%
2014-12-25,318.5,100,63400,0.31334379905808474,275.2409270023774,230.34365088972532,87664.2352502572,24264.235250257203,38.272%
2014-12-26,327.2,100,63500,0.3050122249388753,275.5459392273163,230.45159067873107,90158.63131517789,26658.63131517789,41.982%
2014-12-27,315.89,100,63600,0.31593276140428633,275.86187198872057,230.55016462224427,87142.00674251694,23542.00674251694,37.016%
2014-12-28,316.94,100,63700,0.31488609831513853,276.1767580870357,230.64938715779,87531.4617081051,23831.461708105096,37.412%
2014-12-29,312.64,100,63800,0.31921699078812693,276.4959750778238,230.74476936614562,86443.70164833083,22643.701648330825,35.492%
2014-12-30,310.8,100,63900,0.3211068211068211,276.8170818989306,230.83835564501288,86034.74905418763,22134.749054187632,34.64%
2014-12-31,322.3,100,64000,0.30964939497362703,277.12673129390424,230.9412726126567,89317.94549602534,25317.945496025335,39.559%
2015-01-01,314.96,100,64100,0.31686563373126747,277.4435969276355,231.037950451309,87383.63528832806,23283.635288328063,36.324%
2015-01-02,315.81,100,64200,0.3160127925018207,277.7596097201373,231.135117394088,87719.26234571656,23519.26234571656,36.634%
2015-01-03,279.3,100,64300,0.35732187611886856,278.11693159625617,231.19771827967904,77678.05899483435,13378.058994834355,20.806%
2015-01-04,264.19,100,64400,0.377758431431924,278.4946900276881,231.24318813258995,73575.51215841492,9175.512158414916,14.248%
2015-01-05,274.84,100,64500,0.3631203609372726,278.85781038862535,231.30067581793995,76641.28060720979,12141.280607209788,18.824%
2015-01-06,288.43,100,64600,0.34601116388725167,279.2038215525126,231.3721912572391,80530.7582503912,15930.758250391198,24.661%
2015-01-07,297.99,100,64700,0.334910567468707,279.53873211998126,231.4527203773322,83299.74678443321,18599.746784433213,28.748%
2015-01-08,283.21,100,64800,0.35238868684015395,279.8911208068214,231.51859842215018,79267.96432369988,14467.964323699882,22.327%
2015-01-09,290.51,100,64900,0.3435337854118619,280.23465459223326,231.59162843166334,81410.96950558967,16510.969505589674,25.441%
2015-01-10,276.03,100,65000,0.3615549034525233,280.5962094956858,231.64960110054295,77452.97170709414,12452.97170709414,19.158%
2015-01-11,267.27,100,65100,0.3734051708010626,280.96961466648685,231.69765199441304,75094.74891191194,9994.748911911942,15.353%
2015-01-12,268.75,100,65200,0.37134883720930234,281.3409635036962,231.7472691783947,75610.38394161835,10410.383941618347,15.967%
2015-01-13,228.07,100,65300,0.4375849519884246,281.7785484556846,231.74226838019842,64265.23354628798,-1034.7664537120218,-1.585%
2015-01-14,182.0,100,65400,0.5483516483516483,282.3269001040362,231.64636446580326,51383.49581893459,-14016.504181065407,-21.432%
2015-01-15,209.81,100,65500,0.4756684619417568,282.802568565978,231.6103433293917,59334.80691082784,-6165.193089172157,-9.413%
2015-01-16,208.5,100,65600,0.47865707434052757,283.2812256403185,231.57200005655216,59064.13554600641,-6535.864453993592,-9.963%
2015-01-17,201.24,100,65700,0.4959252633671238,283.7771509036856,231.51969702556738,57107.313847857695,-8592.686152142305,-13.079%
2015-01-18,211.03,100,65800,0.47291854238733827,284.2500694460729,231.48631107892615,59985.29215520477,-5814.70784479523,-8.837%
2015-01-19,216.2,100,65900,0.46160962072155415,284.7116790667945,231.4622294947711,61554.66501424096,-4345.3349857590365,-6.594%
2015-01-20,212.11,100,66000,0.47051058413087543,285.18218965092535,231.4310023384935,60489.99424685778,-5510.005753142221,-8.348%
2015-01-21,228.08,100,66100,0.43756576639775513,285.6197554173231,231.42656887798375,65144.153815583064,-955.846184416936,-1.446%
2015-01-22,234.7,100,66200,0.4252236898167874,286.0449791071399,231.43213422810817,67134.75659644573,934.7565964457317,1.412%
2015-01-23,233.12,100,66300,0.42810569663692516,286.4730848037768,231.4353547224619,66782.60552945646,482.6055294564576,0.728%
2015-01-24,248.66,100,66400,0.40135124266066113,286.8744360464375,231.46015000532,71334.19726730714,4934.197267307143,7.431%
2015-01-25,254.73,100,66500,0.39178738271895736,287.26622342915647,231.4925827553818,73175.32509410902,6675.325094109023,10.038%
2015-01-26,276.01,100,66600,0.36158110213398065,287.62780453129045,231.54924159202668,79388.15032868147,12788.15032868147,19.201%
2015-01-27,265.09,100,66700,0.3764759138405825,288.00428044513103,231.59378012337325,76347.05470319978,9647.054703199785,14.463%
2015-01-28,234.5,100,66800,0.4255863539445629,288.42986679907557,231.59876174173687,67636.80376438322,836.8037643832213,1.253%
2015-01-29,233.01,100,66900,0.4283077979485859,288.8581745970242,231.60154665288536,67306.8432628526,406.84326285260613,0.608%
2015-01-30,226.45,100,67000,0.4407153897107529,289.29888998673493,231.59439015846937,65511.73363749612,-1488.2663625038767,-2.221%
2015-01-31,215.8,100,67100,0.4624652455977757,289.76135523233273,231.56987220120757,62530.50045913741,-4569.499540862591,-6.81%
2015-02-01,226.92,100,67200,0.43980257359421826,290.2011578059269,231.56351445344765,65852.44672932093,-1347.553270679069,-2.005%
2015-02-02,238.99,100,67300,0.41759069417130423,290.6187485000982,231.5748737730775,69454.97470403847,2154.974704038468,3.202%
2015-02-03,227.96,100,67400,0.4377961045797508,291.056544604678,231.57012357012886,66349.24990808239,-1050.750091917609,-1.559%
2015-02-04,227.8,100,67500,0.43810359964881473,291.4946482043268,231.56514335963053,66402.48086094564,-1097.5191390543623,-1.626%
2015-02-05,216.47,100,67600,0.46103386150505843,291.95568206583187,231.54199131071255,63199.64649679062,-4400.353503209379,-6.509%
2015-02-06,222.65,100,67700,0.44823714349876487,292.40391920933064,231.52904442273865,65103.73261195747,-2596.267388042528,-3.835%
2015-02-07,228.8,100,67800,0.43618881118881114,292.84010802051944,231.52566244528643,67001.81671509486,-798.1832849051425,-1.177%
2015-02-08,223.85,100,67900,0.44583426401608217,293.2859422845355,231.5146763295114,65652.05818039327,-2247.941819606727,-3.311%
2015-02-09,220.48,100,68000,0.4526487663280116,293.73859105086353,231.4983528610484,64763.48455489439,-3236.515445105608,-4.76%
2015-02-10,220.87,100,68100,0.45184950423325937,294.1904405550968,231.48270851868838,64977.842605404236,-3122.1573945957643,-4.585%
2015-02-11,219.8,100,68200,0.45404913557779797,294.6444896906746,231.46538417059188,64762.85883401029,-3437.141165989713,-5.04%
2015-02-12,222.39,100,68300,0.4487611853050947,295.0932508759797,231.45226058966958,65625.78806230912,-2674.2119376908813,-3.915%
2015-02-13,236.13,100,68400,0.42264854105789185,295.5158994170376,231.4596275020473,69780.16932934508,1380.1693293450808,2.018%
2015-02-14,257.0,100,68500,0.38832684824902725,295.90422626528664,231.49382103987855,76047.38615017866,7547.38615017866,11.018%
2015-02-15,235.88,100,68600,0.42309648974054603,296.3273227550272,231.5007585605307,69897.68889145581,1297.6888914558076,1.892%
2015-02-16,233.5,100,68700,0.42740899357601714,296.7547317486032,231.50431197909066,69292.22986329885,592.2298632988532,0.862%
2015-02-17,244.0,100,68800,0.4090163934426229,297.16374814204585,231.522184082539,72507.95454665918,3707.954546659181,5.389%
2015-02-18,236.26,100,68900,0.4224159823922797,297.58616412443814,231.52958136584903,70307.70713603975,1407.707136039753,2.043%
2015-02-19,240.0,100,69000,0.41583333333333333,298.0019974577715,231.5420721627132,71520.47938986516,2520.479389865155,3.653%
2015-02-20,244.5,100,69100,0.4081799591002045,298.4101774168717,231.5604668652738,72961.28837842513,3861.2883784251317,5.588%
2015-02-21,245.54,100,69200,0.40645108739920177,298.8166285042709,231.58015116622246,73371.43496293867,4171.434962938671,6.028%
2015-02-22,236.5,100,69300,0.4219873150105708,299.2386158192815,231.58775751673772,70769.93264126008,1469.9326412600785,2.121%
2015-02-23,239.4,100,69400,0.41687552213868,299.6554913414202,231.59929320610155,71737.524627136,2337.524627135994,3.368%
2015-02-24,239.73,100,69500,0.41630167271513785,300.0717930141353,231.61123976996433,71936.21093927865,2436.2109392786515,3.505%
2015-02-25,237.99,100,69600,0.41934535064498507,300.4911383647803,231.6208071184758,71513.88601943407,1913.8860194340668,2.75%
2015-02-26,236.93,100,69700,0.42122145781454434,300.91235982259485,231.6289036485313,71295.1654127674,1595.1654127673974,2.289%
2015-02-27,255.05,100,69800,0.391295824348167,301.303655646943,231.6599838462935,76847.49737275281,7047.497372752812,10.097%
2015-02-28,255.7,100,69900,0.39030113414157214,301.6939567810846,231.6917473117332,77143.14474892333,7243.144748923325,10.362%
2015-03-01,262.4,100,70000,0.38033536585365857,302.07429214693826,231.73107351336552,79264.2942593566,9264.294259356597,13.235%
2015-03-02,277.41,100,70100,0.35975631736419017,302.43404846430246,231.78607156156292,83898.22938448215,13798.229384482154,19.684%
2015-03-03,283.75,100,70200,0.3517180616740088,302.7857665259765,231.8470937568904,85915.46125174583,15715.46125174583,22.387%
2015-03-04,273.33,100,70300,0.36512640398053636,303.150892929957,231.8977170759738,82860.23356454515,12560.233564545153,17.867%
2015-03-05,277.69,100,70400,0.35939356836760417,303.5102864983246,231.95259973631443,84281.77145771976,13881.771457719762,19.718%
2015-03-06,273.36,100,70500,0.36508633304067895,303.87537283136527,232.00300617689004,83067.37191718201,12567.371917182012,17.826%
2015-03-07,276.97,100,70600,0.3603278333393508,304.2357006647046,232.05692114945975,84264.16201310324,13664.16201310324,19.354%
2015-03-08,275.59,100,70700,0.36213215283573424,304.59783281754034,232.10933362861644,83944.11674618593,13244.11674618593,18.733%
2015-03-09,291.0,100,70800,0.3429553264604811,304.9407881440008,232.17622159016142,88737.76934990424,17937.769349904236,25.336%
2015-03-10,292.62,100,70900,0.3410566605153441,305.28184480451614,232.24440367687123,89331.57342669752,18431.57342669752,25.997%
2015-03-11,296.6,100,71000,0.3364801078894133,305.61832491240557,232.3159124059383,90646.3951690195,19646.395169019495,27.671%
2015-03-12,295.55,100,71100,0.3376755202165454,305.9560004326221,232.38635587948767,90425.29592786146,19325.295927861458,27.18%
2015-03-13,283.18,100,71200,0.35242601878663743,306.3084264514087,232.44544991743746,86740.42020250992,15540.420202509922,21.826%
2015-03-14,282.6,100,71300,0.3531493276716206,306.66157577908035,232.50385973156503,86662.56131516812,15362.561315168117,21.546%
2015-03-15,286.9,100,71400,0.34785639595677936,307.00943217503715,232.5661446104766,88081.00609101815,16681.00609101815,23.363%
2015-03-16,291.22,100,71500,0.34269624338987703,307.352128418427,232.63219411534513,89507.08683801432,18007.086838014322,25.185%
2015-03-17,285.25,100,71600,0.34986853637160387,307.70199695479863,232.6926724837539,87771.99463135631,16171.994631356312,22.587%
2015-03-18,257.21,100,71700,0.3880097974417791,308.0900067522404,232.72419886588418,79243.83063674375,7543.830636743747,10.521%
2015-03-19,261.98,100,71800,0.3809451103137644,308.47095186255416,232.76097657322376,80813.21996895195,9013.219968951948,12.553%
2015-03-20,262.19,100,71900,0.3806399938975552,308.8515918564517,232.79789353787027,80977.79886884308,9077.798868843078,12.626%
2015-03-21,260.47,100,72000,0.3831535301570238,309.2347453866087,232.83282708087927,80546.37413084999,8546.374130849988,11.87%
2015-03-22,268.82,100,72100,0.3712521389777546,309.6059975255865,232.87662569922117,83228.28425482815,11128.284254828148,15.435%
2015-03-23,267.23,100,72200,0.3734610635033491,309.9794585890898,232.91865960611491,82835.81071876247,10635.81071876247,14.731%
2015-03-24,246.0,100,72300,0.4056910569105691,310.38514964600034,232.93640202329075,76354.74681291608,4054.7468129160843,5.608%
2015-03-25,246.29,100,72400,0.40521336635673394,310.7903630123571,232.9544561750821,76544.55850631342,4144.55850631342,5.725%
2015-03-26,249.33,100,72500,0.4002727309188625,311.19063574327595,232.97616210987334,77589.161209871,5089.161209871003,7.02%
2015-03-27,246.5,100,72600,0.404868154158215,311.5955038974342,232.99437601608417,76808.29171071753,4208.291710717531,5.797%
