candle_end_time,open,close,high,low,volume
2016-08-15 08:00:00,11.092,11.13,11.28,10.883,43786.13180654994
2016-08-16 08:00:00,11.13,11.022,11.17,10.832,21051.648422879985
2016-08-17 08:00:00,11.07,10.708,11.07,10.65,130249.21741962997
2016-08-18 08:00:00,10.704,10.69,10.97,10.657,46372.11845790992
2016-08-19 08:00:00,10.69,10.68,10.76,10.61,40367.28501333996
2016-08-20 08:00:00,10.68,11.236,11.301,10.68,55485.100408189974
2016-08-21 08:00:00,11.236,11.135,11.252,10.926,14545.723081910004
2016-08-22 08:00:00,11.199,11.087,11.358,11.004,23531.702755020004
2016-08-23 08:00:00,11.145,11.022,11.28,10.896,18375.13975650999
2016-08-24 08:00:00,11.022,11.055,11.195,10.961,10795.628397649987
2016-08-25 08:00:00,11.059,11.301,11.392,10.972,23704.62476134001
2016-08-26 08:00:00,11.304,11.217,11.42,11.134,8589.62085501
2016-08-27 08:00:00,11.259,11.113,11.259,11.113,2632.4548195600005
2016-08-28 08:00:00,11.156,10.932,11.156,10.922,11225.202298770004
2016-08-29 08:00:00,10.932,10.962,11.181,10.781,17631.45554742
2016-08-30 08:00:00,11.033,11.29,11.389,10.935,12061.557910600002
2016-08-31 08:00:00,11.28,11.663,11.678,11.17,12192.010506230004
2016-09-01 08:00:00,11.605,12.067,12.598,11.605,24433.32259648001
2016-09-02 08:00:00,12.0,12.298,12.38,11.912,16942.883059320004
2016-09-03 08:00:00,12.25,11.94,12.427,11.645,25026.77009739999
2016-09-04 08:00:00,11.974,11.737,12.03,11.6,15892.239417220015
2016-09-05 08:00:00,11.725,11.812,11.92,11.65,10047.469958260004
2016-09-06 08:00:00,11.882,11.773,11.919,11.452,23980.157503199982
2016-09-07 08:00:00,11.721,11.611,11.82,11.6,7838.207842840003
2016-09-08 08:00:00,11.612,11.492,11.964,11.264,21968.897489670006
2016-09-09 08:00:00,11.477,11.72,11.9,11.458,57640.93953735989
2016-09-10 08:00:00,11.72,12.263,12.298,11.58,26380.363652959964
2016-09-11 08:00:00,12.241,11.672,12.28,11.6,42090.28253306991
2016-09-12 08:00:00,11.682,12.058,12.058,11.632,27046.82533179998
2016-09-13 08:00:00,11.92,12.018,12.55,11.864,150229.27694146024
2016-09-14 08:00:00,11.961,11.944,12.332,11.91,39415.317033449974
2016-09-15 08:00:00,11.942,12.158,12.413,11.907,79094.39114046005
2016-09-16 08:00:00,12.051,12.612,12.822,11.99,55580.08553946995
2016-09-17 08:00:00,12.624,12.8,12.869,12.511,10684.991370039997
2016-09-18 08:00:00,12.73,12.45,13.101,12.26,105204.01420146013
2016-09-19 08:00:00,12.447,13.22,13.229,12.394,32219.183780650023
2016-09-20 08:00:00,13.22,14.258,15.4,13.076,95662.62610463974
2016-09-21 08:00:00,14.243,13.76,14.377,13.162,65920.10580004989
2016-09-22 08:00:00,13.76,13.327,13.761,12.47,78260.30537526016
2016-09-23 08:00:00,13.243,13.364,13.502,13.099,7568.711525079995
2016-09-24 08:00:00,13.316,12.861,13.469,12.712,22159.430983730028
2016-09-25 08:00:00,12.835,13.08,13.196,12.774,11475.110491829992
2016-09-26 08:00:00,13.08,12.864,13.16,12.81,18126.64033017
2016-09-27 08:00:00,12.941,13.084,13.267,12.85,20579.28996010013
2016-09-28 08:00:00,13.084,13.25,13.487,13.044,17203.24245816
2016-09-29 08:00:00,13.324,13.061,13.329,13.061,16027.348994719992
2016-09-30 08:00:00,13.06,13.291,13.43,13.05,12304.737932260005
2016-10-01 08:00:00,13.22,13.179,13.33,13.048,13543.214924300004
2016-10-02 08:00:00,13.188,13.16,13.327,13.002,14820.897220929997
2016-10-03 08:00:00,13.221,13.387,13.5,13.17,7757.526895639994
2016-10-04 08:00:00,13.445,13.27,13.5,13.22,19050.049915480038
2016-10-05 08:00:00,13.27,13.022,13.392,13.022,19263.65654639999
2016-10-06 08:00:00,13.021,12.84,13.146,12.624,17170.86047456999
2016-10-07 08:00:00,12.82,12.69,13.0,12.56,21520.212397839972
